ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL,SOURCE_SHORT
6504939,Red Wizard Blade,Legendary,Weapon,,"Damage: Necrotic, Damage, Combat, Finesse, Light, Thrown, Nick",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504939-red-wizard-blade,
4716,Restorative Ointment,Uncommon,Wondrous Item,,"Bonus: Hit Points, Ceases Poison, Cures Diseases, Healing, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4716-restorative-ointment,
2405691,Reveler's Concertina,Rare,Wondrous Item,Required,"Bonus: Bard Spell Save DC, bard",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405691-revelers-concertina,tce
218255,Revenant Double-Bladed Scimitar,Unknown Rarity,Weapon,,"Weapon Property: Finesse, Bonus: Armor Class, Damage, Combat, Special, Two-Handed",Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/218255-revenant-double-bladed-scimitar,
2405713,Rhythm-Maker's Drum,Varies,Wondrous Item,Required,"Bonus: Spell Attacks, Bonus: Spell Save DC, bard",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405713-rhythm-makers-drum,
4719,Ring of Air Elemental Command,Legendary,Ring,Required,"Resistance: Lightning, Set: Innate Speed (Flying), Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4719-ring-of-air-elemental-command,
7102437,Ring of Amity,Very Rare,Ring,Required,"Healing, Jewelry",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102437-ring-of-amity,bgg
9228958,Ring of Animal Influence,Rare,Ring,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228958-ring-of-animal-influence,xdmg
4717,Ring of Animal Influence,Rare,Ring,,"Control, Communication, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4717-ring-of-animal-influence,xdmg
9228959,Ring of Djinni Summoning,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228959-ring-of-djinni-summoning,xdmg
4718,Ring of Djinni Summoning,Legendary,Ring,Required,"Summoning, Control, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4718-ring-of-djinni-summoning,xdmg
5145,Ring of Earth Elemental Command,Legendary,Ring,Required,"Resistance: Acid, Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5145-ring-of-earth-elemental-command,
9228964,Ring of Elemental Command,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228964-ring-of-elemental-command,xdmg
5509,Ring of Elemental Command,Legendary,Wondrous Item,Required,"Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5509-ring-of-elemental-command,xdmg
4720,Ring of Evasion,Rare,Ring,Required,"Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4720-ring-of-evasion,xdmg
4721,Ring of Feather Falling,Rare,Ring,Required,"Movement, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4721-ring-of-feather-falling,xdmg
5146,Ring of Fire Elemental Command,Legendary,Ring,Required,"Resistance: Fire, Immunity: Fire, Damage, Control, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5146-ring-of-fire-elemental-command,
4722,Ring of Free Action,Rare,Ring,Required,"Negates Difficult Terrain, Magical Speed Reduction, Immune: Paralyzed or Restrained (Magical Sources), Movement, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4722-ring-of-free-action,xdmg
9228965,Ring of Invisibility,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228965-ring-of-invisibility,xdmg
4723,Ring of Invisibility,Legendary,Ring,Required,"Invisible, Deception, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4723-ring-of-invisibility,xdmg
9228966,Ring of Jumping,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228966-ring-of-jumping,xdmg
4724,Ring of Jumping,Uncommon,Ring,Required,"Buff, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4724-ring-of-jumping,xdmg
9228967,Ring of Mind Shielding,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228967-ring-of-mind-shielding,xdmg
4725,Ring of Mind Shielding,Uncommon,Ring,Required,"Deception, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4725-ring-of-mind-shielding,xdmg
4726,Ring of Protection,Rare,Ring,Required,"Bonus: Armor Class, Bonus: Saving Throws, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4726-ring-of-protection,xdmg
7526748,Ring of Puzzler's Wit,Uncommon,Ring,,"Utility, Jewelry",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526748-ring-of-puzzlers-wit,bmt
4727,Ring of Regeneration,Very Rare,Ring,Required,"Regain 1d6 Hit Points Every 10 Minutes, Regrow Lost Body Parts, Healing, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4727-ring-of-regeneration,xdmg
9341408,Ring of Resistance,Rare,Ring,,"Resistance: Acid, Resistance: Cold, Resistance: Fire, Resistance: Force, Resistance: Lightning, Resistance: Necrotic, Resistance: Poison, Resistance: Psychic, Resistance: Radiant, Resistance: Thunder, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9341408-ring-of-resistance,xdmg
5420,Ring of Resistance,Rare,Ring,Required,"Resistance: Acid, Resistance: Cold, Resistance: Fire, Resistance: Force, Resistance: Lightning, Resistance: Necrotic, Resistance: Poison, Resistance: Psychic, Resistance: Radiant, Resistance: Thunder, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5420-ring-of-resistance,xdmg
9228968,Ring of Shooting Stars,Very Rare,Ring,Required,Damage: Radiant,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228968-ring-of-shooting-stars,xdmg
4729,Ring of Shooting Stars,Very Rare,Ring,Required,"Damage, Utility, Combat, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4729-ring-of-shooting-stars,xdmg
4730,Ring of Spell Storing,Rare,Ring,Required,"Buff, Utility, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4730-ring-of-spell-storing,xdmg
9228969,Ring of Spell Turning,Legendary,Ring,Required,Advantage: Saving Throws,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228969-ring-of-spell-turning,xdmg
4731,Ring of Spell Turning,Legendary,Ring,Required,"Advantage: Saving Throws, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4731-ring-of-spell-turning,xdmg
4732,Ring of Swimming,Uncommon,Ring,,"Set: Innate Speed (Swimming), Movement, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4732-ring-of-swimming,xdmg
9228970,Ring of Telekinesis,Very Rare,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228970-ring-of-telekinesis,xdmg
4733,Ring of Telekinesis,Very Rare,Ring,Required,"Control, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4733-ring-of-telekinesis,xdmg
7247087,Ring of the Orator,Uncommon,Ring,Required,Communication,Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247087-ring-of-the-orator,pabtso
9228971,Ring of the Ram,Rare,Ring,Required,Damage: Force,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228971-ring-of-the-ram,xdmg
4734,Ring of the Ram,Rare,Ring,Required,"Damage: Force, Damage, Control, Combat, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4734-ring-of-the-ram,xdmg
4735,Ring of Three Wishes,Legendary,Ring,,"Buff, Utility, Consumable, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4735-ring-of-three-wishes,xdmg
254338,Ring of Truth Telling,Uncommon,Ring,Required,Advantage: Insight,Waterdeep: Dragon Heist,https://www.dndbeyond.com/magic-items/254338-ring-of-truth-telling,wdh
9228972,Ring of Warmth,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228972-ring-of-warmth,xdmg
4736,Ring of Warmth,Uncommon,Ring,Required,"Resistance: Cold, Exploration, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4736-ring-of-warmth,xdmg
5147,Ring of Water Elemental Command,Legendary,Ring,Required,"Set: Innate Speed (Swimming), Walk on Liquid Surfaces, Breathe Underwater, Control, Buff, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5147-ring-of-water-elemental-command,
9228973,Ring of Water Walking,Uncommon,Ring,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228973-ring-of-water-walking,xdmg
4737,Ring of Water Walking,Uncommon,Ring,,"Walk on Liquid Surfaces, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4737-ring-of-water-walking,xdmg
21727,Ring of Winter,Artifact,Ring,Required,"Immunity: Cold, Control, Buff, Utility, Deception, Warding, Sentient",Tomb of Annihilation,https://www.dndbeyond.com/magic-items/21727-ring-of-winter,toa
9228974,Ring of X-ray Vision,Rare,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228974-ring-of-x-ray-vision,xdmg
4738,Ring of X-ray Vision,Rare,Ring,Required,"See Into and Through Solid Matter Within 30 Feet, Detection, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4738-ring-of-x-ray-vision,xdmg
215718,Rings of Shared Suffering,Uncommon,Ring,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215718-rings-of-shared-suffering,
9228975,Rival Coin,Common,Wondrous Item,,Damage: Psychic,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228975-rival-coin,xdmg
9228976,Robe of Eyes,Rare,Wondrous Item,Required,"Advantage: Perception, Sense: Darkvision, Sense: Truesight",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228976-robe-of-eyes,xdmg
4739,Robe of Eyes,Rare,Wondrous Item,Required,"Advantage: Perception, Set Base: Darkvision, See Invisible (and into Ethereal Plane) within 120 ft., Detection, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4739-robe-of-eyes,xdmg
9228977,Robe of Scintillating Colors,Very Rare,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228977-robe-of-scintillating-colors,xdmg
4740,Robe of Scintillating Colors,Very Rare,Wondrous Item,Required,"Stunned, Control, Debuff, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4740-robe-of-scintillating-colors,xdmg
5523,Robe of Serpents,Uncommon,Wondrous Item,Required,Summoning,Storm King's Thunder,https://www.dndbeyond.com/magic-items/5523-robe-of-serpents,skt
9228978,Robe of Stars,Very Rare,Wondrous Item,Required,Bonus: Saving Throws,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228978-robe-of-stars,xdmg
4741,Robe of Stars,Very Rare,Wondrous Item,Required,"Bonus: Saving Throws, Teleportation, Damage, Combat, Warding, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4741-robe-of-stars,xdmg
9319,Robe of Summer,Rare,Wondrous Item,Required,"Resistance: Cold, Buff",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9319-robe-of-summer,tftyp
4742,Robe of the Archmagi,Legendary,Wondrous Item,Required,"Set: Unarmored Armor Class, Advantage: Saving Throws, Bonus: Spell Attacks, Bonus: Spell Save DC, sorcerer, warlock, or wizard, Buff, Warding, Outerwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4742-robe-of-the-archmagi,xdmg
9228979,Robe of Useful Items,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228979-robe-of-useful-items,xdmg
4743,Robe of Useful Items,Uncommon,Wondrous Item,,"Utility, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4743-robe-of-useful-items,xdmg
4744,Rod of Absorption,Very Rare,Rod,Required,"Utility, Warding",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4744-rod-of-absorption,xdmg
9228980,Rod of Alertness,Very Rare,Rod,Required,"Advantage: Perception, Advantage: Initiative",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228980-rod-of-alertness,xdmg
4745,Rod of Alertness,Very Rare,Rod,Required,"Advantage: Perception, Advantage: Initiative, Bonus: Passive Perception, Detection, Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4745-rod-of-alertness,xdmg
7526749,Rod of Hellish Flames,Very Rare,Rod,Required,"Resistance: Fire, Resistance: Necrotic, Spellcaster, Damage, Warding",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526749-rod-of-hellish-flames,bmt
9228981,Rod of Lordly Might,Legendary,Rod,Required,"Bonus: Magic, Damage: Necrotic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228981-rod-of-lordly-might,xdmg
4746,Rod of Lordly Might,Legendary,Rod,Required,"Damage, Control, Utility, Exploration, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4746-rod-of-lordly-might,xdmg
5395,Rod of Resurrection,Legendary,Rod,Required,"cleric, druid, or paladin, Healing",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5395-rod-of-resurrection,xdmg
9228982,Rod of Rulership,Rare,Rod,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228982-rod-of-rulership,xdmg
4747,Rod of Rulership,Rare,Rod,Required,"Charmed, Control",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4747-rod-of-rulership,xdmg
9228983,Rod of Security,Very Rare,Rod,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228983-rod-of-security,xdmg
4748,Rod of Security,Very Rare,Rod,,"Healing, Teleportation, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4748-rod-of-security,xdmg
8419448,Rod of Seven Parts,Artifact,Rod,Required,"Bonus: Magic, Versatile, Topple",Vecna: Eve of Ruin,https://www.dndbeyond.com/magic-items/8419448-rod-of-seven-parts,veor
9228987,Rod of the Pact Keeper,Varies,Rod,Required,Warlock,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228987-rod-of-the-pact-keeper,xdmg
11214,Rod of the Pact Keeper,Varies,Rod,Required,"Bonus: Warlock Spell Attacks, Bonus: Warlock Spell Save DC, Warlock, Buff",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/11214-rod-of-the-pact-keeper,xdmg
5524,Rod of the Vonindod,Rare,Rod,Required,Detection,Storm King's Thunder,https://www.dndbeyond.com/magic-items/5524-rod-of-the-vonindod,skt
7526750,Rogue's Mantle,Rare,Wondrous Item,Required,"Sense: Darkvision, Teleportation, Damage, Control, Detection, Combat, Outerwear",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526750-rogues-mantle,bmt
9228988,Rope of Climbing,Uncommon,Wondrous Item,,Advantage: Athletics,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228988-rope-of-climbing,xdmg
4749,Rope of Climbing,Uncommon,Wondrous Item,,"Advantage: Athletics, Movement, Utility, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4749-rope-of-climbing,xdmg
9228989,Rope of Entanglement,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228989-rope-of-entanglement,xdmg
4750,Rope of Entanglement,Rare,Wondrous Item,,"Restrained, Control",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4750-rope-of-entanglement,xdmg
9228990,Rope of Mending,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228990-rope-of-mending,xdmg
27114,Rope of Mending,Common,Wondrous Item,,"Utility, Exploration",Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27114-rope-of-mending,xdmg
705924,Rotor of Return,Very Rare,Wondrous Item,Required,Bonus: Constitution Saving Throws,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/705924-rotor-of-return,ai
9228991,Ruby of the War Mage,Common,Wondrous Item,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228991-ruby-of-the-war-mage,xdmg
27115,Ruby of the War Mage,Common,Wondrous Item,Required,spellcaster,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27115-ruby-of-the-war-mage,xdmg
4047223,Ruby Weave Gem,Legendary,Wondrous Item,Required,Spellcaster,Fizban's Treasury of Dragons,https://www.dndbeyond.com/magic-items/4047223-ruby-weave-gem,ftd
1143978,Ruinblade,Legendary,Weapon,Required,"Bonus: Magic, Damage: Force, Heavy, Two-Handed, Graze",Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1143978-ruinblade,
7526751,Ruinous Flail,Rare,Weapon,Required,"Bonus: Magic, Damage, Combat, Sap",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526751-ruinous-flail,bmt
889096,Ruinstone,Artifact,Wondrous Item,,,Divine Contention,https://www.dndbeyond.com/magic-items/889096-ruinstone,dc
5396,Saddle of the Cavalier,Uncommon,Wondrous Item,,"Can't be Dismounted Against Your Will, Movement, Warding",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5396-saddle-of-the-cavalier,xdmg
7526758,Sage's Signet,Varies,Ring,Required,"Spellcaster, Healing, Damage, Control, Buff, Social, Debuff, Movement, Exploration, Shapechanging, Foreknowledge",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526758-sages-signet,bmt
5531,Saint Markovia's Thighbone,Rare,Weapon,Required,"Damage: Radiant, Damage, Combat, Sap",Curse of Strahd,https://www.dndbeyond.com/magic-items/5531-saint-markovias-thighbone,cos
7102438,Sanctum Amulet,Very Rare,Wondrous Item,Required,"Resistance: Necrotic, Warding, Jewelry",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102438-sanctum-amulet,bgg
4047224,Sapphire Buckler,Very Rare,Armor,Required,"Resistance: Psychic, Resistance: Thunder",Fizban's Treasury of Dragons,https://www.dndbeyond.com/magic-items/4047224-sapphire-buckler,ftd
4047229,Scaled Ornament,Varies,Wondrous Item,Required,"Bonus: Armor Class, Immunity: Charmed, Immunity: Frightened, Advantage: Saving Throws, Set: Innate Speed (Flying)",Fizban's Treasury of Dragons,https://www.dndbeyond.com/magic-items/4047229-scaled-ornament,ftd
9228997,Scarab of Protection,Legendary,Wondrous Item,Required,"Bonus: Armor Class, Advantage: Saving Throws",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228997-scarab-of-protection,xdmg
