ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL
606442,Pressure Capsule,Common,Wondrous Item,,"Utility, Exploration, Consumable",Ghosts of Saltmarsh,https://www.dndbeyond.com/magic-items/606442-pressure-capsule
4239821,Prismari Primer,Uncommon,Wondrous Item,Required,"Bonus: Acrobatics, Bonus: Performance, spellcaster",Strixhaven: A Curriculum of Chaos,https://www.dndbeyond.com/magic-items/4239821-prismari-primer
333435,Professor Orb,Rare,Wondrous Item,,"Utility, Sentient",Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/333435-professor-orb
2188392,Professor Skant,Rare,Wondrous Item,,"Utility, Sentient",Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188392-professor-skant
528080,Propeller Helm,Uncommon,Wondrous Item,Required,Small humanoid,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/528080-propeller-helm
9228941,Prosthetic Limb,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228941-prosthetic-limb
1000601,Prosthetic Limb,Common,Wondrous Item,,,Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/1000601-prosthetic-limb
2405662,Protective Verses,Rare,Wondrous Item,Required,wizard,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405662-protective-verses
2188397,Psi Crystal,Uncommon,Wondrous Item,Required,"Language: Telepathy, creature with an Intelligence score of 3 or higher",Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188397-psi-crystal
316767,Pyroconverger,Uncommon,Wondrous Item,Required,,Guildmasters’ Guide to Ravnica,https://www.dndbeyond.com/magic-items/316767-pyroconverger
1752528,Pyxis of Pandemonium,Legendary,Wondrous Item,,"Buff, Cursed",Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752528-pyxis-of-pandemonium
9228948,Quaal's Feather Token,Varies,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228948-quaals-feather-token
13584,Quaal's Feather Token,Rare,Wondrous Item,,"Creation, Summoning, Damage, Control, Movement, Utility, Exploration, Combat, Consumable",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/13584-quaals-feather-token
4239822,Quandrix Primer,Uncommon,Wondrous Item,Required,"Bonus: Arcana, Bonus: Nature, spellcaster",Strixhaven: A Curriculum of Chaos,https://www.dndbeyond.com/magic-items/4239822-quandrix-primer
9058897,Quarterstaff of the Acrobat,Very Rare,Staff,Required,"Bonus: Magic, Advantage: Acrobatics, Weapon Property: Thrown, Bonus: Weapon Attack Range, Versatile, Topple",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9058897-quarterstaff-of-the-acrobat
5367,Quiver of Ehlonna,Uncommon,Wondrous Item,,"Utility, Container",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5367-quiver-of-ehlonna
3001259,Radiance,Unknown Rarity,Wand,Required,"Bonus: Spell Attacks, Spellcaster, Buff, Combat",Candlekeep Mysteries,https://www.dndbeyond.com/magic-items/3001259-radiance
316770,Rakdos Riteknife,Legendary,Weapon,Required,"Bonus: Magic, Damage: Necrotic, Finesse, Light, Thrown, Nick",Guildmasters’ Guide to Ravnica,https://www.dndbeyond.com/magic-items/316770-rakdos-riteknife
7102436,Reaper's Scream,Legendary,Weapon,Required,"Bonus: Magic, Replace Damage Type: Necrotic, Damage: Necrotic, Sap",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102436-reapers-scream
13577,Red Dragon Mask,Legendary,Wondrous Item,Required,"Resistance: Fire, Bonus: Unarmored Armor Class, Sense: Darkvision, Sense: Blindsight, Language: Draconic, Advantage: Charisma Ability Checks, Bonus: Legendary Resistance, Damage: Fire, Buff",Tyranny of Dragons,https://www.dndbeyond.com/magic-items/13577-red-dragon-mask
6504939,Red Wizard Blade,Legendary,Weapon,,"Damage: Necrotic, Damage, Combat, Finesse, Light, Thrown, Nick",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504939-red-wizard-blade
4716,Restorative Ointment,Uncommon,Wondrous Item,,"Bonus: Hit Points, Ceases Poison, Cures Diseases, Healing, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4716-restorative-ointment
2405691,Reveler's Concertina,Rare,Wondrous Item,Required,"Bonus: Bard Spell Save DC, bard",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405691-revelers-concertina
218255,Revenant Double-Bladed Scimitar,Unknown Rarity,Weapon,,"Weapon Property: Finesse, Bonus: Armor Class, Damage, Combat, Special, Two-Handed",Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/218255-revenant-double-bladed-scimitar
2405713,Rhythm-Maker's Drum,Varies,Wondrous Item,Required,"Bonus: Spell Attacks, Bonus: Spell Save DC, bard",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405713-rhythm-makers-drum
4719,Ring of Air Elemental Command,Legendary,Ring,Required,"Resistance: Lightning, Set: Innate Speed (Flying), Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4719-ring-of-air-elemental-command
7102437,Ring of Amity,Very Rare,Ring,Required,"Healing, Jewelry",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102437-ring-of-amity
9228958,Ring of Animal Influence,Rare,Ring,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228958-ring-of-animal-influence
4717,Ring of Animal Influence,Rare,Ring,,"Control, Communication, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4717-ring-of-animal-influence
9228959,Ring of Djinni Summoning,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228959-ring-of-djinni-summoning
4718,Ring of Djinni Summoning,Legendary,Ring,Required,"Summoning, Control, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4718-ring-of-djinni-summoning
5145,Ring of Earth Elemental Command,Legendary,Ring,Required,"Resistance: Acid, Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5145-ring-of-earth-elemental-command
9228964,Ring of Elemental Command,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228964-ring-of-elemental-command
5509,Ring of Elemental Command,Legendary,Wondrous Item,Required,"Control, Movement, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5509-ring-of-elemental-command
4720,Ring of Evasion,Rare,Ring,Required,"Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4720-ring-of-evasion
4721,Ring of Feather Falling,Rare,Ring,Required,"Movement, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4721-ring-of-feather-falling
5146,Ring of Fire Elemental Command,Legendary,Ring,Required,"Resistance: Fire, Immunity: Fire, Damage, Control, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5146-ring-of-fire-elemental-command
4722,Ring of Free Action,Rare,Ring,Required,"Negates Difficult Terrain, Magical Speed Reduction, Immune: Paralyzed or Restrained (Magical Sources), Movement, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4722-ring-of-free-action
9228965,Ring of Invisibility,Legendary,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228965-ring-of-invisibility
4723,Ring of Invisibility,Legendary,Ring,Required,"Invisible, Deception, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4723-ring-of-invisibility
9228966,Ring of Jumping,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228966-ring-of-jumping
4724,Ring of Jumping,Uncommon,Ring,Required,"Buff, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4724-ring-of-jumping
9228967,Ring of Mind Shielding,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228967-ring-of-mind-shielding
4725,Ring of Mind Shielding,Uncommon,Ring,Required,"Deception, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4725-ring-of-mind-shielding
4726,Ring of Protection,Rare,Ring,Required,"Bonus: Armor Class, Bonus: Saving Throws, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4726-ring-of-protection
7526748,Ring of Puzzler's Wit,Uncommon,Ring,,"Utility, Jewelry",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526748-ring-of-puzzlers-wit
4727,Ring of Regeneration,Very Rare,Ring,Required,"Regain 1d6 Hit Points Every 10 Minutes, Regrow Lost Body Parts, Healing, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4727-ring-of-regeneration
9341408,Ring of Resistance,Rare,Ring,,"Resistance: Acid, Resistance: Cold, Resistance: Fire, Resistance: Force, Resistance: Lightning, Resistance: Necrotic, Resistance: Poison, Resistance: Psychic, Resistance: Radiant, Resistance: Thunder, Warding, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9341408-ring-of-resistance
5420,Ring of Resistance,Rare,Ring,Required,"Resistance: Acid, Resistance: Cold, Resistance: Fire, Resistance: Force, Resistance: Lightning, Resistance: Necrotic, Resistance: Poison, Resistance: Psychic, Resistance: Radiant, Resistance: Thunder, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5420-ring-of-resistance
9228968,Ring of Shooting Stars,Very Rare,Ring,Required,Damage: Radiant,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228968-ring-of-shooting-stars
4729,Ring of Shooting Stars,Very Rare,Ring,Required,"Damage, Utility, Combat, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4729-ring-of-shooting-stars
4730,Ring of Spell Storing,Rare,Ring,Required,"Buff, Utility, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4730-ring-of-spell-storing
9228969,Ring of Spell Turning,Legendary,Ring,Required,Advantage: Saving Throws,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228969-ring-of-spell-turning
4731,Ring of Spell Turning,Legendary,Ring,Required,"Advantage: Saving Throws, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4731-ring-of-spell-turning
4732,Ring of Swimming,Uncommon,Ring,,"Set: Innate Speed (Swimming), Movement, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4732-ring-of-swimming
9228970,Ring of Telekinesis,Very Rare,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228970-ring-of-telekinesis
4733,Ring of Telekinesis,Very Rare,Ring,Required,"Control, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4733-ring-of-telekinesis
7247087,Ring of the Orator,Uncommon,Ring,Required,Communication,Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247087-ring-of-the-orator
9228971,Ring of the Ram,Rare,Ring,Required,Damage: Force,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228971-ring-of-the-ram
4734,Ring of the Ram,Rare,Ring,Required,"Damage: Force, Damage, Control, Combat, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4734-ring-of-the-ram
4735,Ring of Three Wishes,Legendary,Ring,,"Buff, Utility, Consumable, Jewelry",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4735-ring-of-three-wishes
254338,Ring of Truth Telling,Uncommon,Ring,Required,Advantage: Insight,Waterdeep: Dragon Heist,https://www.dndbeyond.com/magic-items/254338-ring-of-truth-telling
9228972,Ring of Warmth,Uncommon,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228972-ring-of-warmth
4736,Ring of Warmth,Uncommon,Ring,Required,"Resistance: Cold, Exploration, Warding, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4736-ring-of-warmth
5147,Ring of Water Elemental Command,Legendary,Ring,Required,"Set: Innate Speed (Swimming), Walk on Liquid Surfaces, Breathe Underwater, Control, Buff, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5147-ring-of-water-elemental-command
9228973,Ring of Water Walking,Uncommon,Ring,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228973-ring-of-water-walking
4737,Ring of Water Walking,Uncommon,Ring,,"Walk on Liquid Surfaces, Movement, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4737-ring-of-water-walking
21727,Ring of Winter,Artifact,Ring,Required,"Immunity: Cold, Control, Buff, Utility, Deception, Warding, Sentient",Tomb of Annihilation,https://www.dndbeyond.com/magic-items/21727-ring-of-winter
9228974,Ring of X-ray Vision,Rare,Ring,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228974-ring-of-x-ray-vision
4738,Ring of X-ray Vision,Rare,Ring,Required,"See Into and Through Solid Matter Within 30 Feet, Detection, Utility, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4738-ring-of-x-ray-vision
215718,Rings of Shared Suffering,Uncommon,Ring,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215718-rings-of-shared-suffering
9228975,Rival Coin,Common,Wondrous Item,,Damage: Psychic,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228975-rival-coin
9228976,Robe of Eyes,Rare,Wondrous Item,Required,"Advantage: Perception, Sense: Darkvision, Sense: Truesight",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228976-robe-of-eyes
4739,Robe of Eyes,Rare,Wondrous Item,Required,"Advantage: Perception, Set Base: Darkvision, See Invisible (and into Ethereal Plane) within 120 ft., Detection, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4739-robe-of-eyes
9228977,Robe of Scintillating Colors,Very Rare,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228977-robe-of-scintillating-colors
4740,Robe of Scintillating Colors,Very Rare,Wondrous Item,Required,"Stunned, Control, Debuff, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4740-robe-of-scintillating-colors
5523,Robe of Serpents,Uncommon,Wondrous Item,Required,Summoning,Storm King's Thunder,https://www.dndbeyond.com/magic-items/5523-robe-of-serpents
9228978,Robe of Stars,Very Rare,Wondrous Item,Required,Bonus: Saving Throws,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228978-robe-of-stars
4741,Robe of Stars,Very Rare,Wondrous Item,Required,"Bonus: Saving Throws, Teleportation, Damage, Combat, Warding, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4741-robe-of-stars
9319,Robe of Summer,Rare,Wondrous Item,Required,"Resistance: Cold, Buff",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9319-robe-of-summer
4742,Robe of the Archmagi,Legendary,Wondrous Item,Required,"Set: Unarmored Armor Class, Advantage: Saving Throws, Bonus: Spell Attacks, Bonus: Spell Save DC, sorcerer, warlock, or wizard, Buff, Warding, Outerwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4742-robe-of-the-archmagi
9228979,Robe of Useful Items,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228979-robe-of-useful-items
4743,Robe of Useful Items,Uncommon,Wondrous Item,,"Utility, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4743-robe-of-useful-items
4744,Rod of Absorption,Very Rare,Rod,Required,"Utility, Warding",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4744-rod-of-absorption
9228980,Rod of Alertness,Very Rare,Rod,Required,"Advantage: Perception, Advantage: Initiative",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228980-rod-of-alertness
4745,Rod of Alertness,Very Rare,Rod,Required,"Advantage: Perception, Advantage: Initiative, Bonus: Passive Perception, Detection, Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4745-rod-of-alertness
7526749,Rod of Hellish Flames,Very Rare,Rod,Required,"Resistance: Fire, Resistance: Necrotic, Spellcaster, Damage, Warding",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526749-rod-of-hellish-flames
9228981,Rod of Lordly Might,Legendary,Rod,Required,"Bonus: Magic, Damage: Necrotic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228981-rod-of-lordly-might
4746,Rod of Lordly Might,Legendary,Rod,Required,"Damage, Control, Utility, Exploration, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4746-rod-of-lordly-might
5395,Rod of Resurrection,Legendary,Rod,Required,"cleric, druid, or paladin, Healing",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5395-rod-of-resurrection
9228982,Rod of Rulership,Rare,Rod,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228982-rod-of-rulership
4747,Rod of Rulership,Rare,Rod,Required,"Charmed, Control",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4747-rod-of-rulership
9228983,Rod of Security,Very Rare,Rod,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228983-rod-of-security
4748,Rod of Security,Very Rare,Rod,,"Healing, Teleportation, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4748-rod-of-security
8419448,Rod of Seven Parts,Artifact,Rod,Required,"Bonus: Magic, Versatile, Topple",Vecna: Eve of Ruin,https://www.dndbeyond.com/magic-items/8419448-rod-of-seven-parts
9228987,Rod of the Pact Keeper,Varies,Rod,Required,Warlock,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228987-rod-of-the-pact-keeper
11214,Rod of the Pact Keeper,Varies,Rod,Required,"Bonus: Warlock Spell Attacks, Bonus: Warlock Spell Save DC, Warlock, Buff",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/11214-rod-of-the-pact-keeper
